DATASET_COLORSTRIP
SEPARATOR COMMA

DATASET_LABEL,phylum
COLOR,#ff0000

COLOR_BRANCHES,1

LEGEND_TITLE,Phylum
LEGEND_SHAPES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LEGEND_COLORS,#FDB462,#F4CAE4,#DECBE4,#6A3D9A,#666666,#B15928,#1F78B4,#999999,#E78AC3,#B3CDE3,#CCCCCC,#E31A1C,#FB9A99,#E6AB02,#66A61E,#B3DE69,#A6CEE3,#1B9E77,#7FC97F,#F0027F,#FF7F00,#CCEBC5,#A65628,#FFFFCC,#666666
LEGEND_LABELS,Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Bacteroidetes,Chlamydiae,Chlorobi,Chloroflexi,Crenarchaeota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Euryarchaeota,Firmicutes,Fusobacteria,Gemmatimonadetes,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Terrabacteria_group,Thermotogae,Verrucomicrobia

DATA
NCBI.ID.x,Color,Phylum
NZ_CM002330,#7FC97F,Proteobacteria
NZ_CM002330,#7FC97F,Proteobacteria
NZ_CM002330,#7FC97F,Proteobacteria
NZ_CM002395,#E6AB02,Firmicutes
NZ_CM002395,#E6AB02,Firmicutes
NZ_CM002395,#E6AB02,Firmicutes
NZ_CM002395,#E6AB02,Firmicutes
NZ_CM002395,#E6AB02,Firmicutes
NZ_CM002398,#E6AB02,Firmicutes
NZ_CM002398,#E6AB02,Firmicutes
NZ_CM002398,#E6AB02,Firmicutes
NZ_CM002398,#E6AB02,Firmicutes
NZ_CM002398,#E6AB02,Firmicutes
NZ_CM002401,#E6AB02,Firmicutes
NZ_CM002401,#E6AB02,Firmicutes
NZ_CM002401,#E6AB02,Firmicutes
NZ_CM002401,#E6AB02,Firmicutes
NZ_CM002401,#E6AB02,Firmicutes
NZ_CM002755,#7FC97F,Proteobacteria
NZ_CM002755,#7FC97F,Proteobacteria
NZ_CM002757,#7FC97F,Proteobacteria
NZ_CM002757,#7FC97F,Proteobacteria
NZ_CM002796,#7FC97F,Proteobacteria
NZ_CP001970,#E6AB02,Firmicutes
NZ_CP001970,#E6AB02,Firmicutes
NZ_CP001970,#E6AB02,Firmicutes
NZ_CP001970,#E6AB02,Firmicutes
NZ_CP001970,#E6AB02,Firmicutes
NZ_CP001974,#E6AB02,Firmicutes
NZ_CP001974,#E6AB02,Firmicutes
NZ_CP001974,#E6AB02,Firmicutes
NZ_CP001974,#E6AB02,Firmicutes
NZ_CP002190,#7FC97F,Proteobacteria
NZ_CP002190,#7FC97F,Proteobacteria
NZ_CP002871,#F4CAE4,Actinobacteria
NZ_CP002871,#F4CAE4,Actinobacteria
NZ_CP003181,#7FC97F,Proteobacteria
NZ_CP003181,#7FC97F,Proteobacteria
NZ_CP003915,#7FC97F,Proteobacteria
NZ_CP003915,#7FC97F,Proteobacteria
NZ_CP003915,#7FC97F,Proteobacteria
NZ_CP003923,#E6AB02,Firmicutes
NZ_CP003923,#E6AB02,Firmicutes
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003949,#F4CAE4,Actinobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP003999,#7FC97F,Proteobacteria
NZ_CP004078,#E6AB02,Firmicutes
NZ_CP004078,#E6AB02,Firmicutes
NZ_CP004078,#E6AB02,Firmicutes
NZ_CP004078,#E6AB02,Firmicutes
NZ_CP004383,#7FC97F,Proteobacteria
NZ_CP004383,#7FC97F,Proteobacteria
NZ_CP004383,#7FC97F,Proteobacteria
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP004870,#E6AB02,Firmicutes
NZ_CP006581,#7FC97F,Proteobacteria
NZ_CP006581,#7FC97F,Proteobacteria
NZ_CP006581,#7FC97F,Proteobacteria
NZ_CP006587,black,Bacteroidetes
NZ_CP006587,black,Bacteroidetes
NZ_CP006587,black,Bacteroidetes
NZ_CP006587,black,Bacteroidetes
NZ_CP006644,#7FC97F,Proteobacteria
NZ_CP006644,#7FC97F,Proteobacteria
NZ_CP006644,#7FC97F,Proteobacteria
NZ_CP006644,#7FC97F,Proteobacteria
NZ_CP006644,#7FC97F,Proteobacteria
NZ_CP006696,#7FC97F,Proteobacteria
NZ_CP006696,#7FC97F,Proteobacteria
NZ_CP006742,#E6AB02,Firmicutes
NZ_CP006742,#E6AB02,Firmicutes
NZ_CP006742,#E6AB02,Firmicutes
NZ_CP006742,#E6AB02,Firmicutes
NZ_CP006742,#E6AB02,Firmicutes
NZ_CP006772,black,Bacteroidetes
NZ_CP006772,black,Bacteroidetes
NZ_CP006850,#F4CAE4,Actinobacteria
NZ_CP006872,#E6AB02,Firmicutes
NZ_CP006872,#E6AB02,Firmicutes
NZ_CP006890,#E6AB02,Firmicutes
NZ_CP006890,#E6AB02,Firmicutes
NZ_CP006961,#7FC97F,Proteobacteria
NZ_CP006961,#7FC97F,Proteobacteria
NZ_CP006983,#7FC97F,Proteobacteria
NZ_CP006983,#7FC97F,Proteobacteria
NZ_CP006986,#7FC97F,Proteobacteria
NZ_CP006986,#7FC97F,Proteobacteria
NZ_CP006986,#7FC97F,Proteobacteria
NZ_CP006986,#7FC97F,Proteobacteria
NZ_CP006986,#7FC97F,Proteobacteria
NZ_CP006986,#7FC97F,Proteobacteria
NZ_CP007033,#E6AB02,Firmicutes
NZ_CP007033,#E6AB02,Firmicutes
NZ_CP007039,#7FC97F,Proteobacteria
NZ_CP007044,#7FC97F,Proteobacteria
NZ_CP007044,#7FC97F,Proteobacteria
NZ_CP007044,#7FC97F,Proteobacteria
NZ_CP007044,#7FC97F,Proteobacteria
NZ_CP007045,#7FC97F,Proteobacteria
NZ_CP007045,#7FC97F,Proteobacteria
NZ_CP007045,#7FC97F,Proteobacteria
NZ_CP007045,#7FC97F,Proteobacteria
NZ_CP007045,#7FC97F,Proteobacteria
NZ_CP007045,#7FC97F,Proteobacteria
NZ_CP007067,#7FC97F,Proteobacteria
NZ_CP007067,#7FC97F,Proteobacteria
NZ_CP007067,#7FC97F,Proteobacteria
NZ_CP007067,#7FC97F,Proteobacteria
NZ_CP007067,#7FC97F,Proteobacteria
NZ_CP007139,#6A3D9A,Armatimonadetes
NZ_CP007155,#F4CAE4,Actinobacteria
NZ_CP007172,#E6AB02,Firmicutes
NZ_CP007201,#7FC97F,Proteobacteria
NZ_CP007201,#7FC97F,Proteobacteria
NZ_CP007208,#E6AB02,Firmicutes
NZ_CP007208,#E6AB02,Firmicutes
NZ_CP007225,#7FC97F,Proteobacteria
NZ_CP007225,#7FC97F,Proteobacteria
NZ_CP007225,#7FC97F,Proteobacteria
NZ_CP007225,#7FC97F,Proteobacteria
NZ_CP007225,#7FC97F,Proteobacteria
NZ_CP007230,#7FC97F,Proteobacteria
NZ_CP007230,#7FC97F,Proteobacteria
NZ_CP007230,#7FC97F,Proteobacteria
NZ_CP007236,#7FC97F,Proteobacteria
NZ_CP007236,#7FC97F,Proteobacteria
NZ_CP007236,#7FC97F,Proteobacteria
NZ_CP007236,#7FC97F,Proteobacteria
NZ_CP007236,#7FC97F,Proteobacteria
NZ_CP007243,#A6CEE3,Nitrospirae
NZ_CP007243,#A6CEE3,Nitrospirae
NZ_CP007409,#E6AB02,Firmicutes
NZ_CP007409,#E6AB02,Firmicutes
NZ_CP007410,#7FC97F,Proteobacteria
NZ_CP007410,#7FC97F,Proteobacteria
NZ_CP007441,#7FC97F,Proteobacteria
NZ_CP007441,#7FC97F,Proteobacteria
NZ_CP007452,#E6AB02,Firmicutes
NZ_CP007452,#E6AB02,Firmicutes
NZ_CP007481,#7FC97F,Proteobacteria
NZ_CP007492,#E6AB02,Firmicutes
NZ_CP007499,#E6AB02,Firmicutes
NZ_CP007499,#E6AB02,Firmicutes
NZ_CP007499,#E6AB02,Firmicutes
NZ_CP007506,#7FC97F,Proteobacteria
NZ_CP007506,#7FC97F,Proteobacteria
NZ_CP007506,#7FC97F,Proteobacteria
NZ_CP007506,#7FC97F,Proteobacteria
NZ_CP007506,#7FC97F,Proteobacteria
NZ_CP007514,#F4CAE4,Actinobacteria
NZ_CP007514,#F4CAE4,Actinobacteria
NZ_CP007514,#F4CAE4,Actinobacteria
NZ_CP007514,#F4CAE4,Actinobacteria
NZ_CP007514,#F4CAE4,Actinobacteria
NZ_CP007514,#F4CAE4,Actinobacteria
NZ_CP007546,#7FC97F,Proteobacteria
NZ_CP007546,#7FC97F,Proteobacteria
NZ_CP007546,#7FC97F,Proteobacteria
NZ_CP007557,#7FC97F,Proteobacteria
NZ_CP007557,#7FC97F,Proteobacteria
NZ_CP007557,#7FC97F,Proteobacteria
NZ_CP007557,#7FC97F,Proteobacteria
NZ_CP007557,#7FC97F,Proteobacteria
NZ_CP007557,#7FC97F,Proteobacteria
NZ_CP007557,#7FC97F,Proteobacteria
NZ_CP007569,#7FC97F,Proteobacteria
NZ_CP007569,#7FC97F,Proteobacteria
NZ_CP007574,#F4CAE4,Actinobacteria
NZ_CP007574,#F4CAE4,Actinobacteria
NZ_CP007574,#F4CAE4,Actinobacteria
NZ_CP007597,#7FC97F,Proteobacteria
NZ_CP007597,#7FC97F,Proteobacteria
NZ_CP007597,#7FC97F,Proteobacteria
NZ_CP007597,#7FC97F,Proteobacteria
NZ_CP007600,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007607,#E6AB02,Firmicutes
NZ_CP007618,#E6AB02,Firmicutes
NZ_CP007618,#E6AB02,Firmicutes
NZ_CP007618,#E6AB02,Firmicutes
NZ_CP007618,#E6AB02,Firmicutes
NZ_CP007620,#7FC97F,Proteobacteria
NZ_CP007620,#7FC97F,Proteobacteria
NZ_CP007620,#7FC97F,Proteobacteria
NZ_CP007627,black,Bacteroidetes
NZ_CP007627,black,Bacteroidetes
NZ_CP007638,#7FC97F,Proteobacteria
NZ_CP007638,#7FC97F,Proteobacteria
NZ_CP007638,#7FC97F,Proteobacteria
NZ_CP007656,#7FC97F,Proteobacteria
NZ_CP007663,#7FC97F,Proteobacteria
NZ_CP007663,#7FC97F,Proteobacteria
NZ_CP007666,#E6AB02,Firmicutes
NZ_CP007666,#E6AB02,Firmicutes
NZ_CP007666,#E6AB02,Firmicutes
NZ_CP007666,#E6AB02,Firmicutes
NZ_CP007681,#7FC97F,Proteobacteria
NZ_CP007681,#7FC97F,Proteobacteria
NZ_CP007704,#E6AB02,Firmicutes
NZ_CP007704,#E6AB02,Firmicutes
NZ_CP007704,#E6AB02,Firmicutes
NZ_CP007704,#E6AB02,Firmicutes
NZ_CP007704,#E6AB02,Firmicutes
NZ_CP007705,#7FC97F,Proteobacteria
NZ_CP007705,#7FC97F,Proteobacteria
NZ_CP007739,#E6AB02,Firmicutes
NZ_CP007739,#E6AB02,Firmicutes
NZ_CP007739,#E6AB02,Firmicutes
NZ_CP007765,#7FC97F,Proteobacteria
NZ_CP007765,#7FC97F,Proteobacteria
NZ_CP007783,#7FC97F,Proteobacteria
NZ_CP007783,#7FC97F,Proteobacteria
NZ_CP007783,#7FC97F,Proteobacteria
NZ_CP007787,#7FC97F,Proteobacteria
NZ_CP007787,#7FC97F,Proteobacteria
NZ_CP007787,#7FC97F,Proteobacteria
NZ_CP007787,#7FC97F,Proteobacteria
NZ_CP007789,#7FC97F,Proteobacteria
NZ_CP007789,#7FC97F,Proteobacteria
NZ_CP007793,#7FC97F,Proteobacteria
NZ_CP007793,#7FC97F,Proteobacteria
NZ_CP007793,#7FC97F,Proteobacteria
NZ_CP007793,#7FC97F,Proteobacteria
NZ_CP007793,#7FC97F,Proteobacteria
NZ_CP007793,#7FC97F,Proteobacteria
NZ_CP007793,#7FC97F,Proteobacteria
NZ_CP007800,#E6AB02,Firmicutes
NZ_CP007800,#E6AB02,Firmicutes
NZ_CP007800,#E6AB02,Firmicutes
NZ_CP007800,#E6AB02,Firmicutes
NZ_CP007803,#F4CAE4,Actinobacteria
NZ_CP007803,#F4CAE4,Actinobacteria
NZ_CP008696,#7FC97F,Proteobacteria
NZ_CP008696,#7FC97F,Proteobacteria
NZ_CP008698,#E6AB02,Firmicutes
NZ_CP008698,#E6AB02,Firmicutes
NZ_CP008698,#E6AB02,Firmicutes
NZ_CP008698,#E6AB02,Firmicutes
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008730,#7FC97F,Proteobacteria
NZ_CP008752,#E6AB02,Firmicutes
NZ_CP008752,#E6AB02,Firmicutes
NZ_CP008752,#E6AB02,Firmicutes
NZ_CP008760,#7FC97F,Proteobacteria
NZ_CP008760,#7FC97F,Proteobacteria
NZ_CP008760,#7FC97F,Proteobacteria
NZ_CP008760,#7FC97F,Proteobacteria
NZ_CP008760,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008841,#7FC97F,Proteobacteria
NZ_CP008846,#E6AB02,Firmicutes
NZ_CP008846,#E6AB02,Firmicutes
NZ_CP008846,#E6AB02,Firmicutes
NZ_CP008846,#E6AB02,Firmicutes
NZ_CP008846,#E6AB02,Firmicutes
NZ_CP008852,#E6AB02,Firmicutes
NZ_CP008852,#E6AB02,Firmicutes
NZ_CP008884,#7FC97F,Proteobacteria
NZ_CP008896,#7FC97F,Proteobacteria
NZ_CP008896,#7FC97F,Proteobacteria
NZ_CP008896,#7FC97F,Proteobacteria
NZ_CP008896,#7FC97F,Proteobacteria
NZ_CP008896,#7FC97F,Proteobacteria
NZ_CP008896,#7FC97F,Proteobacteria
NZ_CP008920,#7FC97F,Proteobacteria
NZ_CP008920,#7FC97F,Proteobacteria
NZ_CP008920,#7FC97F,Proteobacteria
NZ_CP008920,#7FC97F,Proteobacteria
NZ_CP008920,#7FC97F,Proteobacteria
NZ_CP008920,#7FC97F,Proteobacteria
NZ_CP008923,#F4CAE4,Actinobacteria
NZ_CP008926,#E6AB02,Firmicutes
NZ_CP008943,#7FC97F,Proteobacteria
NZ_CP008943,#7FC97F,Proteobacteria
NZ_CP008957,#7FC97F,Proteobacteria
NZ_CP008957,#7FC97F,Proteobacteria
NZ_CP008957,#7FC97F,Proteobacteria
NZ_CP008957,#7FC97F,Proteobacteria
NZ_HF545616,#E6AB02,Firmicutes
NZ_HF545616,#E6AB02,Firmicutes
NZ_HG326223,#7FC97F,Proteobacteria
NZ_HG326223,#7FC97F,Proteobacteria
NZ_HG326223,#7FC97F,Proteobacteria
NZ_HG916852,#7FC97F,Proteobacteria
NZ_HG916852,#7FC97F,Proteobacteria
NZ_HG916852,#7FC97F,Proteobacteria
NZ_HG916852,#7FC97F,Proteobacteria
NZ_HG938353,#7FC97F,Proteobacteria
NZ_HG938353,#7FC97F,Proteobacteria
NZ_HG938355,#7FC97F,Proteobacteria
NZ_HG938355,#7FC97F,Proteobacteria
NZ_HG938355,#7FC97F,Proteobacteria
NZ_HG938355,#7FC97F,Proteobacteria
NZ_HG938355,#7FC97F,Proteobacteria
